taxa	sample_30099	sample_30104	sample_30114	sample_30170	sample_30189	sample_30206	sample_30208	sample_30213	sample_30220	sample_30221	sample_30225	sample_30227	sample_30234	sample_30237	sample_30238	sample_30250	sample_30252	sample_30254	sample_30267	sample_30284	sample_30298	sample_30309	sample_30327	sample_30367	sample_30369	sample_30371	sample_30373	sample_30374	sample_30380	sample_30381	sample_30383	sample_30394	sample_30398	sample_30399	sample_30401	sample_30417	sample_30418	sample_30423	sample_30433	sample_30445	sample_30446	sample_30453	sample_30455	sample_30458	sample_30460	sample_30467	sample_30471	sample_30482	sample_30483	sample_30487	sample_30488	sample_30489	sample_30496	sample_30497	sample_30498	sample_30501	sample_30502	sample_30516	sample_30517	sample_30518	sample_30523	sample_30525	sample_30526	sample_30533	sample_30534	sample_30535	sample_30537	sample_30539	sample_30540	sample_30558	sample_30563	sample_30566	sample_30567	sample_30571	sample_30577	sample_30580	sample_30582	sample_30585	sample_30587	sample_30588	sample_30590	sample_30597	sample_30598	sample_30599	sample_30603	sample_30617	sample_30621	sample_30622	sample_30625	sample_30626	sample_30627	sample_30629	sample_30632	sample_30640	sample_30641	sample_30654	sample_30655	sample_30658	sample_30659	sample_30667	sample_30675	sample_30677	sample_30679	sample_30680	sample_30681	sample_30683	sample_30686	sample_30687	sample_30690	sample_30692	sample_30693	sample_30694	sample_30695	sample_30696	sample_30698	sample_30700	sample_30701	sample_30704	sample_30705	sample_30706	sample_30709	sample_30710	sample_30711	sample_30713	sample_30717	sample_30718	sample_30721	sample_30722	sample_30724	sample_30725	sample_30727	sample_30728	sample_30729	sample_30733	sample_30735	sample_30736	sample_30737	sample_30740	sample_30741	sample_30742	sample_30751	sample_30752	sample_30753	sample_30757	sample_30764	sample_30766	sample_30767	sample_30768	sample_30769	sample_30770	sample_30772	sample_30773	sample_30774	sample_30776	sample_30778	sample_30779	sample_30780	sample_30781	sample_30782	sample_30783	sample_30784	sample_30785	sample_30792	sample_30793	sample_30798	sample_30799	sample_30800	sample_30802	sample_30804	sample_30806	sample_30810	sample_30814	sample_30815	sample_30817	sample_30818	sample_30819	sample_30823	sample_30828	sample_30830	sample_30835	sample_30836	sample_30837	sample_30841	sample_30843	sample_30844	sample_30845	sample_30847	sample_30850	sample_30851	sample_30852	sample_30855	sample_30858	sample_30859	sample_30860	sample_30862	sample_30864	sample_30865	sample_30867	sample_30874	sample_30875	sample_30878	sample_30881	sample_30883	sample_30884	sample_30885	sample_30886	sample_30890	sample_30892	sample_30896	sample_30897	sample_30899	sample_30900	sample_30901	sample_30903	sample_30905	sample_30907	sample_30910	sample_30912	sample_30913	sample_30916	sample_30917	sample_30918	sample_30919	sample_30920	sample_30923	sample_30925	sample_30927	sample_30928	sample_30929	sample_30931	sample_30940	sample_30942	sample_30944	sample_30945	sample_30949	sample_30950	sample_30956	sample_30957	sample_30958	sample_30961	sample_30964	sample_30965	sample_30968	sample_30974	sample_30977	sample_30979	sample_30982	sample_30986	sample_30992	sample_30993	sample_30994	sample_30995	sample_30996	sample_30997	sample_30998	sample_31000	sample_31001	sample_31003	sample_31004	sample_31009	sample_31024	sample_31025	sample_31026	sample_31032	sample_31040	sample_31043	sample_31047	sample_31054	sample_31058	sample_31062	sample_31065	sample_31069	sample_31071	sample_31072	sample_31076	sample_31079	sample_31081	sample_31083	sample_31085	sample_31088	sample_31089	sample_31095	sample_31096	sample_31097	sample_31101	sample_31106	sample_31110	sample_31111	sample_31114	sample_31118	sample_31119	sample_31120	sample_31121	sample_31123	sample_31132	sample_31136	sample_31142	sample_31143	sample_31150	sample_31151	sample_31156	sample_31174	sample_31176	sample_31177	sample_31180	sample_31184	sample_31188	sample_31194	sample_31201	sample_31204	sample_31206	sample_31208	sample_31209	sample_31210	sample_31211	sample_31213	sample_31216	sample_31229	sample_31232	sample_31238	sample_31240	sample_31241	sample_31242	sample_31243	sample_31246	sample_31250	sample_31252	sample_31253	sample_31256	sample_31263	sample_31264	sample_31267	sample_31268	sample_31269	sample_31270	sample_31271	sample_31272	sample_31273	sample_31274	sample_31275	sample_31278	sample_31279	sample_31280	sample_31281	sample_31282	sample_31284	sample_31285	sample_31287	sample_31288	sample_31289	sample_31291	sample_31295	sample_31298	sample_31299	sample_31302	sample_31303	sample_31305	sample_31306	sample_31307	sample_31309	sample_31310	sample_31311	sample_31313	sample_31315	sample_31316	sample_31332	sample_31335	sample_31373	sample_31379	sample_31380	sample_31382	sample_31383	sample_31386	sample_31387	sample_31388	sample_31389	sample_31391	sample_31392	sample_31394	sample_31395	sample_31399	sample_31402	sample_31404	sample_31407	sample_31412	sample_31413	sample_31416	sample_31419	sample_31420	sample_31421	sample_31422	sample_31424	sample_31426	sample_31429	sample_31430	sample_31431	sample_31436	sample_31437	sample_31439	sample_31441	sample_31442	sample_31445	sample_31448	sample_31449	sample_31451	sample_31453	sample_31454	sample_31455	sample_31457	sample_31458	sample_31462	sample_31463	sample_31465	sample_31468	sample_31470	sample_31471	sample_31472	sample_31505	sample_31507	sample_31511	sample_31512	sample_31513	sample_31516	sample_31517	sample_75007	sample_75015	sample_75024	sample_75029	sample_75041	sample_75049
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Candidatus_Liberibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmatales_Incertae_Sedis;Candidatus_Methanogranum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Saccharibacteria;Unknown_Class;Unknown_Order;Unknown_Family;Candidatus_Saccharimonas	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus_Soleaferrea	0	0	0	0	0	0	0	0	0	0	0	0	53	42	0	7	0	0	7	0	0	0	30	0	10	0	0	0	3	0	0	0	0	44	0	0	0	0	0	0	16	0	0	5	0	0	0	7	3	0	0	0	0	0	0	0	4	0	0	5	0	0	7	23	0	0	0	6	0	0	5	0	0	6	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	48	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	13	0	0	18	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	9	0	0	10	0	0	0	0	3	0	0	23	0	0	0	0	0	0	0	0	6	21	0	0	5	7	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	26	0	0	0	0	0	0	4	0	0	12	58	0	0	16	0	0	10	0	0	11	0	0	6	0	0	0	0	0	0	27	0	0	7	0	27	0	18	0	7	13	4	0	5	0	0	3	0	0	8	0	0	76	6	18	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	13	0	7	0	5	0	27	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Candidatus_Stoquefichus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	22	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Caproiciproducens	0	0	0	7	0	0	11	0	0	0	23	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	8	3	37	0	0	0	0	0	16	0	0	4	0	0	0	13	53	17	7	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	6	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	115	66	0	9	0	0	0	0	7	0	0	31	0	0	0	31	0	599	0	0	5	0	0	0	9	0	0	0	0	0	0	0	191	0	0	0	0	19	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	229	0	0	0	0	0	0	0	0	30	0	9	30	8	0	0	18	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	58	0	0	17	0	0	0	0	0	12	0	0	0	0	0	0	0	0	69	0	0	0	0	9	12	0	0	0	0	43	0	0	0	9	0	26	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	31	12	0	0	30	0	5	0	0	0	0	0	27	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	25	282	0	162	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	594	0	16	0	30	0	0	1386	0	0	166	18	0	19	11	0	0	0	0	10	0	34	1159	13	0	11	8	0	0	0	0	0	13	0	0	0	45	0	0	0	13	0	0	0	34	10	0	82	0	3	8	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Catabacter	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	6	0	0	10	0	0	42	0	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	0	44	0	0	0	0	0	4	0	13	0	0	0	0	0	4	0	7	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	55	0	0	0	0	0	44	52	151	13	15	0	0	9	0	0	8	0	0	0	0	0	8	0	0	16	0	63	0	0	0	0	22	25	0	35	0	0	0	0	0	0	12	0	171	0	0	0	20	13	0	35	0	34	0	0	8	31	0	7	0	10	0	0	0	0	0	16	0	11	22	0	0	0	21	0	4	8	0	0	0	0	0	0	0	14	0	0	0	38	0	0	0	0	33	0	0	15	0	7	76	24	25	0	0	0	0	9	0	2	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	7	0	0	8	0	0	19	4	14	0	20	0	0	0	2	0	23	6	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	20	0	0	0	10	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	29	0	0	0	0	11	5	0	0	11	0	16	0	0	0	0	0	0	0	0	130	0	0	20	0	5	0	0	12	7	0	0	18	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Catellicoccus	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium	29	0	0	0	0	0	47	167	0	0	0	0	551	54	0	266	0	0	0	204	0	0	0	81	0	0	0	0	0	0	0	0	36	682	3173	0	0	0	428	0	0	0	0	0	0	0	17396	0	107	0	0	7787	0	0	0	0	0	0	0	0	0	6015	0	0	0	0	1856	0	0	0	0	0	63	243	0	132	0	0	0	0	229	0	0	0	0	0	0	512	0	0	347	0	0	1351	157	4636	0	0	0	0	0	265	48	277	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	8	200	896	0	1056	29	0	0	0	0	0	1566	0	3329	0	0	0	0	0	18	0	0	0	0	0	0	0	44	0	0	0	0	13	293	0	0	0	0	633	0	0	3718	0	0	0	0	0	0	1411	0	0	0	1513	0	0	0	0	0	438	0	0	0	60	38	0	2139	0	0	0	0	9631	0	0	0	4650	2847	0	0	0	0	937	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	561	0	0	0	0	0	1787	125	0	0	0	0	27	370	593	0	624	1081	0	0	0	0	0	0	0	0	634	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	1174	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	91	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	27	0	0	2811	0	0	0	0	0	0	2228	0	0	4	0	226	80	0	0	0	0	0	0	0	440	0	0	0	0	0	0	282	1358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	21	0	0	912	0	0	0	0	0	0	654	0	0	0	2088	0	4630	0	0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	0	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
